CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
19,1,12300443300000,65300,0.129954,7.69503,1.51515,7.8408e+08,1.188e+09,2000000000,0.66,66,0.9
19,0,12300443400000,65700,0.131522,7.60329,2.58065,6.00625e+08,1.55e+09,4000000000,0.3875,38.75,1
19,2,12300443500000,65800,0.132629,7.53982,1.16279,5.9168e+08,6.88e+08,1000000000,0.86,86,0.8
19,0,12300443600000,66200,0.135544,7.37769,1.62602,1.5129e+09,2.46e+09,4000000000,0.615,61.5,1
19,1,12300443700000,66400,0.135271,7.39256,22.2222,3.645e+06,8.1e+07,2000000000,0.045,4.5,0.9
19,1,12300443800000,66600,0.134865,7.41483,0,0,0,2000000000,0,0,0.9
19,1,12300443900000,66800,0.134461,7.4371,0,0,0,2000000000,0,0,0.9
19,1,12300444000000,67000,0.13406,7.45936,0,0,0,2000000000,0,0,0.9
19,1,12300444100000,67200,0.133661,7.48163,0,0,0,2000000000,0,0,0.9
19,1,12300444200000,67400,0.133264,7.5039,0,0,0,2000000000,0,0,0.9
19,1,12300444300000,67600,0.13287,7.52616,0,0,0,2000000000,0,0,0.9
19,1,12300444400000,67800,0.132478,7.54843,0,0,0,2000000000,0,0,0.9
19,1,12300444500000,68000,0.132088,7.5707,0,0,0,2000000000,0,0,0.9
19,1,12300444600000,68200,0.133387,7.49698,1.73913,5.95125e+08,1.035e+09,2000000000,0.575,57.5,0.9
19,1,12300444700000,68400,0.133363,7.49836,8,2.8125e+07,2.25e+08,2000000000,0.125,12.5,0.9
19,2,12300444800000,68500,0.133168,7.50932,0,0,0,1000000000,0,0,0.8
19,2,12300444900000,68600,0.132974,7.52028,0,0,0,1000000000,0,0,0.8
19,2,12300445000000,68700,0.13278,7.53124,0,0,0,1000000000,0,0,0.8
19,2,12300445100000,68800,0.132587,7.54221,0,0,0,1000000000,0,0,0.8
19,2,12300445200000,68900,0.132395,7.55317,0,0,0,1000000000,0,0,0.8
19,2,12300445300000,69000,0.132203,7.56413,0,0,0,1000000000,0,0,0.8
19,2,12300445400000,69100,0.132012,7.57509,0,0,0,1000000000,0,0,0.8
19,2,12300445500000,69200,0.131821,7.58606,0,0,0,1000000000,0,0,0.8
19,2,12300445600000,69300,0.131818,7.58621,7.69231,1.352e+07,1.04e+08,1000000000,0.13,13,0.8
19,1,12300445700000,69500,0.133755,7.47633,1.24224,1.16644e+09,1.449e+09,2000000000,0.805,80.5,0.9
19,1,12300445800000,69700,0.135681,7.3702,1.24224,1.16644e+09,1.449e+09,2000000000,0.805,80.5,0.9
19,1,12300445900000,69900,0.137511,7.27216,1.29032,1.08112e+09,1.395e+09,2000000000,0.775,77.5,0.9
19,1,12300446000000,70100,0.138859,7.20156,1.63934,6.6978e+08,1.098e+09,2000000000,0.61,61,0.9
19,1,12300446100000,70300,0.138464,7.22211,0,0,0,2000000000,0,0,0.9
19,1,12300446200000,70500,0.138071,7.24265,0,0,0,2000000000,0,0,0.9
19,1,12300446300000,70700,0.13768,7.2632,0,0,0,2000000000,0,0,0.9
19,1,12300446400000,70900,0.137292,7.28375,0,0,0,2000000000,0,0,0.9
19,1,12300446500000,71100,0.136906,7.30429,0,0,0,2000000000,0,0,0.9
19,1,12300446600000,71300,0.136522,7.32484,0,0,0,2000000000,0,0,0.9
19,1,12300446700000,71500,0.13614,7.34539,0,0,0,2000000000,0,0,0.9
19,1,12300446800000,71700,0.13576,7.36593,0,0,0,2000000000,0,0,0.9
19,1,12300446900000,71900,0.13541,7.38496,100,180000,1.8e+07,2000000000,0.01,1,0.9
19,0,12300447000000,72300,0.136791,7.31041,2.5974,5.929e+08,1.54e+09,4000000000,0.385,38.5,1
19,2,12300447100000,72400,0.136602,7.32053,0,0,0,1000000000,0,0,0.8
19,2,12300447200000,72500,0.136414,7.33064,0,0,0,1000000000,0,0,0.8
19,1,12300447300000,72700,0.136039,7.35086,0,0,0,2000000000,0,0,0.9
19,2,12300447400000,72800,0.135852,7.36097,0,0,0,1000000000,0,0,0.8
19,2,12300447500000,72900,0.135665,7.37108,0,0,0,1000000000,0,0,0.8
19,2,12300447600000,73000,0.135479,7.38119,0,0,0,1000000000,0,0,0.8
19,2,12300447700000,73100,0.135294,7.3913,0,0,0,1000000000,0,0,0.8
19,2,12300447800000,73200,0.135109,7.40142,0,0,0,1000000000,0,0,0.8
19,2,12300447900000,73300,0.134925,7.41153,0,0,0,1000000000,0,0,0.8
19,2,12300448000000,73400,0.135463,7.38208,1.88679,2.2472e+08,4.24e+08,1000000000,0.53,53,0.8
19,1,12300448100000,73600,0.137255,7.28569,1.25786,1.13764e+09,1.431e+09,2000000000,0.795,79.5,0.9
19,1,12300448200000,73800,0.139119,7.18808,1.21212,1.22512e+09,1.485e+09,2000000000,0.825,82.5,0.9
19,1,12300448300000,74000,0.140784,7.10309,1.3245,1.02604e+09,1.359e+09,2000000000,0.755,75.5,0.9
19,1,12300448400000,74200,0.141644,7.05994,2.17391,3.8088e+08,8.28e+08,2000000000,0.46,46,0.9
19,1,12300448500000,74400,0.141263,7.07897,0,0,0,2000000000,0,0,0.9
19,1,12300448600000,74600,0.140885,7.098,0,0,0,2000000000,0,0,0.9
19,1,12300448700000,74800,0.140508,7.11703,0,0,0,2000000000,0,0,0.9
19,1,12300448800000,75000,0.140133,7.13606,0,0,0,2000000000,0,0,0.9
19,1,12300448900000,75200,0.139761,7.15509,0,0,0,2000000000,0,0,0.9
19,1,12300449000000,75400,0.13939,7.17412,0,0,0,2000000000,0,0,0.9
19,1,12300449100000,75600,0.139021,7.19315,0,0,0,2000000000,0,0,0.9
19,1,12300449200000,75800,0.138654,7.21218,0,0,0,2000000000,0,0,0.9
19,1,12300449300000,76000,0.138842,7.20243,4.7619,7.938e+07,3.78e+08,2000000000,0.21,21,0.9
19,0,12300449400000,76400,0.13966,7.16026,3.38983,3.481e+08,1.18e+09,4000000000,0.295,29.5,1
19,2,12300449500000,76500,0.139477,7.16963,0,0,0,1000000000,0,0,0.8
19,2,12300449600000,76600,0.139295,7.17901,0,0,0,1000000000,0,0,0.8
19,1,12300449700000,76800,0.138932,7.19775,0,0,0,2000000000,0,0,0.9
