CU,clock,Cycles,IPC,IPC_delta,CPI,CPI_delta,Frequency,Voltage,EDP,ED2P,Sensitivity
7,11913130000000,75000,0.02544,0.00325,39.3082,307.692,4000000000,1.0,13000000.0,42250.0,3.25
7,11913131000000,79000,0.0248354,0.0135,40.265,74.0741,4000000000,1.0,54000000.0,729000.0,13.5
7,11913132000000,81692,0.0245312,0.0156018,40.7645,64.0952,4000000000,1.0,62407100.0,973663.0,10.5
8,11913101000000,1000,0.016,0.016,62.5,62.5,1000000000,0.8,12800000.0,204800.0,16.0
8,11913102000000,2000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
8,11913103000000,3000,0.0213333,0.016,46.875,62.5,1000000000,0.8,12800000.0,204800.0,16.0
8,11913104000000,4000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
8,11913105000000,5000,0.0224,0.016,44.6429,62.5,1000000000,0.8,12800000.0,204800.0,16.0
8,11913106000000,6000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
8,11913107000000,7000,0.0228571,0.016,43.75,62.5,1000000000,0.8,12800000.0,204800.0,16.0
8,11913108000000,8000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
8,11913109000000,9000,0.0226667,0.012,44.1176,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
8,11913110000000,13000,0.0249231,0.03,40.1235,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
8,11913111000000,17000,0.0197647,0.003,50.5952,333.333,4000000000,1.0,12000000.0,36000.0,3.0
8,11913112000000,18000,0.0200556,0.025,49.8615,40.0,1000000000,0.8,20000000.0,500000.0,25.0
8,11913113000000,22000,0.0207273,0.02375,48.2456,42.1053,4000000000,1.0,95000000.0,2256250.0,23.75
8,11913114000000,26000,0.018,0.003,55.5556,333.333,4000000000,1.0,12000000.0,36000.0,3.0
8,11913115000000,30000,0.021,0.0405,47.619,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
8,11913116000000,34000,0.0403235,0.18525,24.7994,5.39811,4000000000,1.0,741000000.0,137270000.0,185.25
8,11913117000000,38000,0.0379737,0.018,26.334,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
8,11913118000000,42000,0.0348333,0.005,28.7081,200.0,4000000000,1.0,20000000.0,100000.0,5.0
8,11913119000000,43000,0.0356047,0.068,28.0862,14.7059,1000000000,0.8,54400000.0,3699200.0,68.0
8,11913120000000,44000,0.0357955,0.044,27.9365,22.7273,1000000000,0.8,35200000.0,1548800.0,44.0
8,11913121000000,48000,0.0332292,0.005,30.094,200.0,4000000000,1.0,20000000.0,100000.0,5.0
8,11913122000000,49000,0.0336327,0.053,29.733,18.8679,1000000000,0.8,42400000.0,2247200.0,53.0
8,11913123000000,50000,0.03406,0.055,29.36,18.1818,1000000000,0.8,44000000.0,2420000.0,55.0
8,11913124000000,54000,0.0318333,0.004,31.4136,250.0,4000000000,1.0,16000000.0,64000.0,4.0
8,11913125000000,55000,0.0321273,0.048,31.1262,20.8333,1000000000,0.8,38400000.0,1843200.0,48.0
8,11913126000000,59000,0.0302881,0.005,33.0162,200.0,4000000000,1.0,20000000.0,100000.0,5.0
8,11913127000000,63000,0.0288889,0.00825,34.6154,121.212,4000000000,1.0,33000000.0,272250.0,8.25
8,11913128000000,67000,0.027403,0.004,36.4924,250.0,4000000000,1.0,16000000.0,64000.0,4.0
8,11913129000000,71000,0.0268732,0.018,37.2117,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
8,11913130000000,75000,0.0260267,0.011,38.4221,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
8,11913131000000,79000,0.0252658,0.011,39.5792,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
8,11913132000000,82342,0.0243375,0.00239378,41.0888,417.75,4000000000,1.0,9575100.0,22920.7,2.0
9,11913101000000,1000,0.016,0.016,62.5,62.5,1000000000,0.8,12800000.0,204800.0,16.0
9,11913102000000,2000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
9,11913103000000,3000,0.0213333,0.016,46.875,62.5,1000000000,0.8,12800000.0,204800.0,16.0
9,11913104000000,4000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
9,11913105000000,5000,0.0224,0.016,44.6429,62.5,1000000000,0.8,12800000.0,204800.0,16.0
9,11913106000000,6000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
9,11913107000000,7000,0.0228571,0.016,43.75,62.5,1000000000,0.8,12800000.0,204800.0,16.0
9,11913108000000,8000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
9,11913109000000,9000,0.0226667,0.012,44.1176,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
9,11913110000000,13000,0.0249231,0.03,40.1235,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
9,11913111000000,17000,0.0197647,0.003,50.5952,333.333,4000000000,1.0,12000000.0,36000.0,3.0
9,11913112000000,18000,0.0200556,0.025,49.8615,40.0,1000000000,0.8,20000000.0,500000.0,25.0
9,11913113000000,22000,0.0207273,0.02375,48.2456,42.1053,4000000000,1.0,95000000.0,2256250.0,23.75
9,11913114000000,26000,0.018,0.003,55.5556,333.333,4000000000,1.0,12000000.0,36000.0,3.0
9,11913115000000,30000,0.021,0.0405,47.619,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
9,11913116000000,34000,0.0403235,0.18525,24.7994,5.39811,4000000000,1.0,741000000.0,137270000.0,185.25
9,11913117000000,38000,0.0379737,0.018,26.334,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
9,11913118000000,42000,0.0348333,0.005,28.7081,200.0,4000000000,1.0,20000000.0,100000.0,5.0
9,11913119000000,43000,0.0356047,0.068,28.0862,14.7059,1000000000,0.8,54400000.0,3699200.0,68.0
9,11913120000000,44000,0.0357955,0.044,27.9365,22.7273,1000000000,0.8,35200000.0,1548800.0,44.0
9,11913121000000,48000,0.0332292,0.005,30.094,200.0,4000000000,1.0,20000000.0,100000.0,5.0
9,11913122000000,49000,0.0336327,0.053,29.733,18.8679,1000000000,0.8,42400000.0,2247200.0,53.0
9,11913123000000,50000,0.03406,0.055,29.36,18.1818,1000000000,0.8,44000000.0,2420000.0,55.0
9,11913124000000,54000,0.0318333,0.004,31.4136,250.0,4000000000,1.0,16000000.0,64000.0,4.0
9,11913125000000,55000,0.0321273,0.048,31.1262,20.8333,1000000000,0.8,38400000.0,1843200.0,48.0
9,11913126000000,59000,0.0302881,0.005,33.0162,200.0,4000000000,1.0,20000000.0,100000.0,5.0
9,11913127000000,63000,0.0288889,0.00825,34.6154,121.212,4000000000,1.0,33000000.0,272250.0,8.25
9,11913128000000,67000,0.027403,0.004,36.4924,250.0,4000000000,1.0,16000000.0,64000.0,4.0
9,11913129000000,71000,0.0268732,0.018,37.2117,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
9,11913130000000,75000,0.0260267,0.011,38.4221,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
9,11913131000000,79000,0.0252658,0.011,39.5792,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
9,11913132000000,82342,0.0243375,0.00239378,41.0888,417.75,4000000000,1.0,9575100.0,22920.7,2.0
10,11913101000000,1000,0.016,0.016,62.5,62.5,1000000000,0.8,12800000.0,204800.0,16.0
10,11913102000000,2000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
10,11913103000000,3000,0.0213333,0.016,46.875,62.5,1000000000,0.8,12800000.0,204800.0,16.0
10,11913104000000,4000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
10,11913105000000,5000,0.0224,0.016,44.6429,62.5,1000000000,0.8,12800000.0,204800.0,16.0
10,11913106000000,6000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
10,11913107000000,7000,0.0228571,0.016,43.75,62.5,1000000000,0.8,12800000.0,204800.0,16.0
10,11913108000000,8000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
10,11913109000000,9000,0.0226667,0.012,44.1176,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
10,11913110000000,13000,0.0249231,0.03,40.1235,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
10,11913111000000,17000,0.0197647,0.003,50.5952,333.333,4000000000,1.0,12000000.0,36000.0,3.0
10,11913112000000,18000,0.0200556,0.025,49.8615,40.0,1000000000,0.8,20000000.0,500000.0,25.0
10,11913113000000,22000,0.0207273,0.02375,48.2456,42.1053,4000000000,1.0,95000000.0,2256250.0,23.75
10,11913114000000,26000,0.018,0.003,55.5556,333.333,4000000000,1.0,12000000.0,36000.0,3.0
10,11913115000000,30000,0.021,0.0405,47.619,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
10,11913116000000,34000,0.0403235,0.18525,24.7994,5.39811,4000000000,1.0,741000000.0,137270000.0,185.25
10,11913117000000,38000,0.0379737,0.018,26.334,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
10,11913118000000,42000,0.0348333,0.005,28.7081,200.0,4000000000,1.0,20000000.0,100000.0,5.0
10,11913119000000,43000,0.0356047,0.068,28.0862,14.7059,1000000000,0.8,54400000.0,3699200.0,68.0
10,11913120000000,44000,0.0357955,0.044,27.9365,22.7273,1000000000,0.8,35200000.0,1548800.0,44.0
10,11913121000000,48000,0.0332292,0.005,30.094,200.0,4000000000,1.0,20000000.0,100000.0,5.0
10,11913122000000,49000,0.0336327,0.053,29.733,18.8679,1000000000,0.8,42400000.0,2247200.0,53.0
10,11913123000000,50000,0.03406,0.055,29.36,18.1818,1000000000,0.8,44000000.0,2420000.0,55.0
10,11913124000000,54000,0.0318333,0.004,31.4136,250.0,4000000000,1.0,16000000.0,64000.0,4.0
10,11913125000000,55000,0.0321273,0.048,31.1262,20.8333,1000000000,0.8,38400000.0,1843200.0,48.0
10,11913126000000,59000,0.0302881,0.005,33.0162,200.0,4000000000,1.0,20000000.0,100000.0,5.0
10,11913127000000,63000,0.0288889,0.00825,34.6154,121.212,4000000000,1.0,33000000.0,272250.0,8.25
10,11913128000000,67000,0.027403,0.004,36.4924,250.0,4000000000,1.0,16000000.0,64000.0,4.0
10,11913129000000,71000,0.0268732,0.018,37.2117,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
10,11913130000000,75000,0.0260267,0.011,38.4221,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
10,11913131000000,79000,0.0252658,0.011,39.5792,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
10,11913132000000,82342,0.0243375,0.00239378,41.0888,417.75,4000000000,1.0,9575100.0,22920.7,2.0
11,11913101000000,1000,0.016,0.016,62.5,62.5,1000000000,0.8,12800000.0,204800.0,16.0
11,11913102000000,2000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
11,11913103000000,3000,0.0213333,0.016,46.875,62.5,1000000000,0.8,12800000.0,204800.0,16.0
11,11913104000000,4000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
11,11913105000000,5000,0.0224,0.016,44.6429,62.5,1000000000,0.8,12800000.0,204800.0,16.0
11,11913106000000,6000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
11,11913107000000,7000,0.0228571,0.016,43.75,62.5,1000000000,0.8,12800000.0,204800.0,16.0
11,11913108000000,8000,0.024,0.032,41.6667,31.25,1000000000,0.8,25600000.0,819200.0,32.0
11,11913109000000,9000,0.0226667,0.012,44.1176,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
11,11913110000000,13000,0.0249231,0.03,40.1235,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
11,11913111000000,17000,0.0197647,0.003,50.5952,333.333,4000000000,1.0,12000000.0,36000.0,3.0
11,11913112000000,18000,0.0200556,0.025,49.8615,40.0,1000000000,0.8,20000000.0,500000.0,25.0
11,11913113000000,22000,0.0207273,0.02375,48.2456,42.1053,4000000000,1.0,95000000.0,2256250.0,23.75
11,11913114000000,26000,0.018,0.003,55.5556,333.333,4000000000,1.0,12000000.0,36000.0,3.0
11,11913115000000,30000,0.021,0.0405,47.619,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
11,11913116000000,34000,0.0403235,0.18525,24.7994,5.39811,4000000000,1.0,741000000.0,137270000.0,185.25
11,11913117000000,38000,0.0379737,0.018,26.334,55.5556,4000000000,1.0,72000000.0,1296000.0,18.0
11,11913118000000,42000,0.0348333,0.005,28.7081,200.0,4000000000,1.0,20000000.0,100000.0,5.0
11,11913119000000,43000,0.0351395,0.048,28.458,20.8333,1000000000,0.8,38400000.0,1843200.0,48.0
11,11913120000000,44000,0.0347955,0.02,28.7394,50.0,1000000000,0.8,16000000.0,320000.0,20.0
11,11913121000000,48000,0.0332292,0.016,30.094,62.5,4000000000,1.0,64000000.0,1024000.0,16.0
11,11913122000000,49000,0.0325714,0.001,30.7018,1000.0,1000000000,0.8,800000.0,800.0,1.0
11,11913123000000,50000,0.03256,0.032,30.7125,31.25,1000000000,0.8,25600000.0,819200.0,32.0
11,11913124000000,54000,0.031537,0.01875,31.7087,53.3333,4000000000,1.0,75000000.0,1406250.0,18.75
11,11913125000000,55000,0.0312545,0.016,31.9953,62.5,1000000000,0.8,12800000.0,204800.0,16.0
11,11913126000000,59000,0.0302881,0.017,33.0162,58.8235,4000000000,1.0,68000000.0,1156000.0,17.0
11,11913127000000,63000,0.0288889,0.00825,34.6154,121.212,4000000000,1.0,33000000.0,272250.0,8.25
11,11913128000000,67000,0.027403,0.004,36.4924,250.0,4000000000,1.0,16000000.0,64000.0,4.0
11,11913129000000,71000,0.0266901,0.01475,37.467,67.7966,4000000000,1.0,59000000.0,870250.0,14.75
11,11913130000000,75000,0.02544,0.00325,39.3082,307.692,4000000000,1.0,13000000.0,42250.0,3.25
11,11913131000000,79000,0.0247089,0.011,40.4713,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
11,11913132000000,83000,0.0240482,0.011,41.5832,90.9091,4000000000,1.0,44000000.0,484000.0,11.0
12,11913101000000,1000,0.032,0.032,31.25,31.25,1000000000,0.8,25600000.0,819200.0,32.0
12,11913102000000,2000,0.024,0.016,41.6667,62.5,1000000000,0.8,12800000.0,204800.0,16.0
12,11913103000000,3000,0.024,0.024,41.6667,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
12,11913104000000,4000,0.0205,0.01,48.7805,100.0,1000000000,0.8,8000000.0,80000.0,10.0
12,11913105000000,5000,0.0192,0.014,52.0833,71.4286,1000000000,0.8,11200000.0,156800.0,14.0
12,11913106000000,6000,0.0213333,0.032,46.875,31.25,1000000000,0.8,25600000.0,819200.0,32.0
12,11913107000000,7000,0.0205714,0.016,48.6111,62.5,1000000000,0.8,12800000.0,204800.0,16.0
12,11913108000000,8000,0.022,0.032,45.4545,31.25,1000000000,0.8,25600000.0,819200.0,32.0
12,11913109000000,9000,0.0208889,0.012,47.8723,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
12,11913110000000,13000,0.0236923,0.03,42.2078,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
12,11913111000000,17000,0.0188235,0.003,53.125,333.333,4000000000,1.0,12000000.0,36000.0,3.0
12,11913112000000,18000,0.0244444,0.12,40.9091,8.33333,1000000000,0.8,96000000.0,11520000.0,120.0
12,11913113000000,22000,0.0205455,0.003,48.6726,333.333,4000000000,1.0,12000000.0,36000.0,3.0
12,11913114000000,26000,0.0236154,0.0405,42.3453,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
12,11913115000000,30000,0.0450667,0.1845,22.1893,5.42005,4000000000,1.0,738000000.0,136161000.0,184.5
12,11913116000000,34000,0.0420882,0.01975,23.7596,50.6329,4000000000,1.0,79000000.0,1560250.0,19.75
12,11913117000000,38000,0.0379737,0.003,26.334,333.333,4000000000,1.0,12000000.0,36000.0,3.0
12,11913118000000,42000,0.0344524,0.001,29.0256,1000.0,4000000000,1.0,4000000.0,4000.0,1.0
12,11913119000000,43000,0.036186,0.109,27.635,9.17431,1000000000,0.8,87200000.0,9504800.0,109.0
12,11913120000000,44000,0.0359091,0.024,27.8481,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
12,11913121000000,48000,0.034,0.013,29.4118,76.9231,4000000000,1.0,52000000.0,676000.0,13.0
12,11913122000000,49000,0.0348367,0.075,28.7053,13.3333,1000000000,0.8,60000000.0,4500000.0,75.0
12,11913123000000,50000,0.03504,0.045,28.5388,22.2222,1000000000,0.8,36000000.0,1620000.0,45.0
12,11913124000000,54000,0.033537,0.01475,29.8178,67.7966,4000000000,1.0,59000000.0,870250.0,14.75
12,11913125000000,55000,0.0339636,0.057,29.4433,17.5439,1000000000,0.8,45600000.0,2599200.0,57.0
12,11913126000000,59000,0.0318475,0.00275,31.3997,363.636,4000000000,1.0,11000000.0,30250.0,2.75
12,11913127000000,63000,0.0300794,0.004,33.2454,250.0,4000000000,1.0,16000000.0,64000.0,4.0
12,11913128000000,67000,0.0290448,0.01275,34.4296,78.4314,4000000000,1.0,51000000.0,650250.0,12.75
12,11913129000000,68336,0.0290915,0.0314371,34.3742,31.8095,4000000000,1.0,125749000.0,3953170.0,10.5
12,11913130000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
12,11913131000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
12,11913132000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
13,11913101000000,1000,0.032,0.032,31.25,31.25,1000000000,0.8,25600000.0,819200.0,32.0
13,11913102000000,2000,0.024,0.016,41.6667,62.5,1000000000,0.8,12800000.0,204800.0,16.0
13,11913103000000,3000,0.024,0.024,41.6667,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
13,11913104000000,4000,0.0205,0.01,48.7805,100.0,1000000000,0.8,8000000.0,80000.0,10.0
13,11913105000000,5000,0.0192,0.014,52.0833,71.4286,1000000000,0.8,11200000.0,156800.0,14.0
13,11913106000000,6000,0.0213333,0.032,46.875,31.25,1000000000,0.8,25600000.0,819200.0,32.0
13,11913107000000,7000,0.0205714,0.016,48.6111,62.5,1000000000,0.8,12800000.0,204800.0,16.0
13,11913108000000,8000,0.022,0.032,45.4545,31.25,1000000000,0.8,25600000.0,819200.0,32.0
13,11913109000000,9000,0.0208889,0.012,47.8723,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
13,11913110000000,13000,0.0236923,0.03,42.2078,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
13,11913111000000,17000,0.0188235,0.003,53.125,333.333,4000000000,1.0,12000000.0,36000.0,3.0
13,11913112000000,18000,0.0244444,0.12,40.9091,8.33333,1000000000,0.8,96000000.0,11520000.0,120.0
13,11913113000000,22000,0.0205455,0.003,48.6726,333.333,4000000000,1.0,12000000.0,36000.0,3.0
13,11913114000000,26000,0.0236154,0.0405,42.3453,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
13,11913115000000,30000,0.0450667,0.1845,22.1893,5.42005,4000000000,1.0,738000000.0,136161000.0,184.5
13,11913116000000,34000,0.0420882,0.01975,23.7596,50.6329,4000000000,1.0,79000000.0,1560250.0,19.75
13,11913117000000,38000,0.0379737,0.003,26.334,333.333,4000000000,1.0,12000000.0,36000.0,3.0
13,11913118000000,42000,0.0344524,0.001,29.0256,1000.0,4000000000,1.0,4000000.0,4000.0,1.0
13,11913119000000,43000,0.036186,0.109,27.635,9.17431,1000000000,0.8,87200000.0,9504800.0,109.0
13,11913120000000,44000,0.0359091,0.024,27.8481,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
13,11913121000000,48000,0.034,0.013,29.4118,76.9231,4000000000,1.0,52000000.0,676000.0,13.0
13,11913122000000,49000,0.0348367,0.075,28.7053,13.3333,1000000000,0.8,60000000.0,4500000.0,75.0
13,11913123000000,50000,0.03504,0.045,28.5388,22.2222,1000000000,0.8,36000000.0,1620000.0,45.0
13,11913124000000,54000,0.033537,0.01475,29.8178,67.7966,4000000000,1.0,59000000.0,870250.0,14.75
13,11913125000000,55000,0.0339636,0.057,29.4433,17.5439,1000000000,0.8,45600000.0,2599200.0,57.0
13,11913126000000,59000,0.0318475,0.00275,31.3997,363.636,4000000000,1.0,11000000.0,30250.0,2.75
13,11913127000000,63000,0.0300794,0.004,33.2454,250.0,4000000000,1.0,16000000.0,64000.0,4.0
13,11913128000000,67000,0.0290448,0.01275,34.4296,78.4314,4000000000,1.0,51000000.0,650250.0,12.75
13,11913129000000,68336,0.0290915,0.0314371,34.3742,31.8095,4000000000,1.0,125749000.0,3953170.0,10.5
13,11913130000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
13,11913131000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
13,11913132000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
14,11913101000000,1000,0.032,0.032,31.25,31.25,1000000000,0.8,25600000.0,819200.0,32.0
14,11913102000000,2000,0.024,0.016,41.6667,62.5,1000000000,0.8,12800000.0,204800.0,16.0
14,11913103000000,3000,0.024,0.024,41.6667,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
14,11913104000000,4000,0.0205,0.01,48.7805,100.0,1000000000,0.8,8000000.0,80000.0,10.0
14,11913105000000,5000,0.0192,0.014,52.0833,71.4286,1000000000,0.8,11200000.0,156800.0,14.0
14,11913106000000,6000,0.0213333,0.032,46.875,31.25,1000000000,0.8,25600000.0,819200.0,32.0
14,11913107000000,7000,0.0205714,0.016,48.6111,62.5,1000000000,0.8,12800000.0,204800.0,16.0
14,11913108000000,8000,0.022,0.032,45.4545,31.25,1000000000,0.8,25600000.0,819200.0,32.0
14,11913109000000,9000,0.0208889,0.012,47.8723,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
14,11913110000000,13000,0.0236923,0.03,42.2078,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
14,11913111000000,17000,0.0188235,0.003,53.125,333.333,4000000000,1.0,12000000.0,36000.0,3.0
14,11913112000000,18000,0.0244444,0.12,40.9091,8.33333,1000000000,0.8,96000000.0,11520000.0,120.0
14,11913113000000,22000,0.0205455,0.003,48.6726,333.333,4000000000,1.0,12000000.0,36000.0,3.0
14,11913114000000,26000,0.0236154,0.0405,42.3453,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
14,11913115000000,30000,0.0450667,0.1845,22.1893,5.42005,4000000000,1.0,738000000.0,136161000.0,184.5
14,11913116000000,34000,0.0420882,0.01975,23.7596,50.6329,4000000000,1.0,79000000.0,1560250.0,19.75
14,11913117000000,38000,0.0379737,0.003,26.334,333.333,4000000000,1.0,12000000.0,36000.0,3.0
14,11913118000000,42000,0.0344524,0.001,29.0256,1000.0,4000000000,1.0,4000000.0,4000.0,1.0
14,11913119000000,43000,0.036186,0.109,27.635,9.17431,1000000000,0.8,87200000.0,9504800.0,109.0
14,11913120000000,44000,0.0359091,0.024,27.8481,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
14,11913121000000,48000,0.034,0.013,29.4118,76.9231,4000000000,1.0,52000000.0,676000.0,13.0
14,11913122000000,49000,0.0348367,0.075,28.7053,13.3333,1000000000,0.8,60000000.0,4500000.0,75.0
14,11913123000000,50000,0.03504,0.045,28.5388,22.2222,1000000000,0.8,36000000.0,1620000.0,45.0
14,11913124000000,54000,0.033537,0.01475,29.8178,67.7966,4000000000,1.0,59000000.0,870250.0,14.75
14,11913125000000,55000,0.0339636,0.057,29.4433,17.5439,1000000000,0.8,45600000.0,2599200.0,57.0
14,11913126000000,59000,0.0318475,0.00275,31.3997,363.636,4000000000,1.0,11000000.0,30250.0,2.75
14,11913127000000,63000,0.0300794,0.004,33.2454,250.0,4000000000,1.0,16000000.0,64000.0,4.0
14,11913128000000,67000,0.0290448,0.01275,34.4296,78.4314,4000000000,1.0,51000000.0,650250.0,12.75
14,11913129000000,68336,0.0290915,0.0314371,34.3742,31.8095,4000000000,1.0,125749000.0,3953170.0,10.5
14,11913130000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
14,11913131000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
14,11913132000000,68336,0.0290915,,34.3742,0.0,4000000000,1.0,,,0.0
15,11913101000000,1000,0.032,0.032,31.25,31.25,1000000000,0.8,25600000.0,819200.0,32.0
15,11913102000000,2000,0.024,0.016,41.6667,62.5,1000000000,0.8,12800000.0,204800.0,16.0
15,11913103000000,3000,0.024,0.024,41.6667,41.6667,1000000000,0.8,19200000.0,460800.0,24.0
15,11913104000000,4000,0.0205,0.01,48.7805,100.0,1000000000,0.8,8000000.0,80000.0,10.0
15,11913105000000,5000,0.0192,0.014,52.0833,71.4286,1000000000,0.8,11200000.0,156800.0,14.0
15,11913106000000,6000,0.0213333,0.032,46.875,31.25,1000000000,0.8,25600000.0,819200.0,32.0
15,11913107000000,7000,0.0205714,0.016,48.6111,62.5,1000000000,0.8,12800000.0,204800.0,16.0
15,11913108000000,8000,0.022,0.032,45.4545,31.25,1000000000,0.8,25600000.0,819200.0,32.0
15,11913109000000,9000,0.0208889,0.012,47.8723,83.3333,1000000000,0.8,9600000.0,115200.0,12.0
15,11913110000000,13000,0.0236923,0.03,42.2078,33.3333,4000000000,1.0,120000000.0,3600000.0,30.0
15,11913111000000,17000,0.0188235,0.003,53.125,333.333,4000000000,1.0,12000000.0,36000.0,3.0
15,11913112000000,18000,0.0244444,0.12,40.9091,8.33333,1000000000,0.8,96000000.0,11520000.0,120.0
15,11913113000000,22000,0.0205455,0.003,48.6726,333.333,4000000000,1.0,12000000.0,36000.0,3.0
15,11913114000000,26000,0.0236154,0.0405,42.3453,24.6914,4000000000,1.0,162000000.0,6561000.0,40.5
15,11913115000000,30000,0.0450667,0.1845,22.1893,5.42005,4000000000,1.0,738000000.0,136161000.0,184.5
15,11913116000000,34000,0.0420882,0.01975,23.7596,50.6329,4000000000,1.0,79000000.0,1560250.0,19.75
15,11913117000000,38000,0.0378947,0.00225,26.3889,444.444,4000000000,1.0,9000000.0,20250.0,2.25
15,11913118000000,42000,0.0344524,0.00175,29.0256,571.429,4000000000,1.0,7000000.0,12250.0,1.75
15,11913119000000,43000,0.0353488,0.073,28.2895,13.6986,1000000000,0.8,58400000.0,4263200.0,73.0
15,11913120000000,44000,0.0360909,0.068,27.7078,14.7059,1000000000,0.8,54400000.0,3699200.0,68.0
15,11913121000000,48000,0.0335833,0.006,29.7767,166.667,4000000000,1.0,24000000.0,144000.0,6.0
15,11913122000000,49000,0.0344286,0.075,29.0456,13.3333,1000000000,0.8,60000000.0,4500000.0,75.0
15,11913123000000,50000,0.03414,0.02,29.2912,50.0,1000000000,0.8,16000000.0,320000.0,20.0
15,11913124000000,54000,0.0328148,0.01625,30.474,61.5385,4000000000,1.0,65000000.0,1056250.0,16.25
15,11913125000000,55000,0.0329273,0.039,30.37,25.641,1000000000,0.8,31200000.0,1216800.0,39.0
15,11913126000000,59000,0.0318475,0.017,31.3997,58.8235,4000000000,1.0,68000000.0,1156000.0,17.0
15,11913127000000,63000,0.0298254,0.0,33.5285,0.0,4000000000,1.0,0.0,0.0,0.0
15,11913128000000,67000,0.0282836,0.004,35.3562,250.0,4000000000,1.0,16000000.0,64000.0,4.0
15,11913129000000,71000,0.0273239,0.01125,36.5979,88.8889,4000000000,1.0,45000000.0,506250.0,11.25
15,11913130000000,75000,0.0264,0.01,37.8788,100.0,4000000000,1.0,40000000.0,400000.0,10.0
15,11913131000000,76510,0.0259835,0.00529801,38.4859,188.75,4000000000,1.0,21192100.0,112276.0,2.0
