CU,clock,Cycles,IPC,IPC_delta,CPI,CPI_delta,Frequency,Voltage,EDP,ED2P,Sensitivity
0,10205500000000,15545,0.0732068,0.0732068,13.6599,13.6599,4000000000.0,1.0,3.41498e-09,1.16621e-17,0.0
0,10205501000000,19545,0.0912765,0.1615,10.9557,6.19195,4000000000.0,1.0,1.54799e-09,2.39627e-18,4.0
0,10205502000000,21545,0.0835461,0.008,11.9694,125.0,2000000000.0,0.9,5.0625e-08,3.16406e-15,1.4
0,11206193000000,40620,0.0572132,0.0274705,17.4785,36.4027,4000000000.0,1.0,9.10067e-09,8.28222e-17,0.708069
0,11206194000000,42620,0.0545284,0.0,18.3391,0.0,2000000000.0,0.9,0.0,0.0,1.11184
0,11206195000000,43620,0.0532783,0.0,18.7694,0.0,1000000000.0,0.8,0.0,0.0,0.485009
0,11222906000000,46129,0.0509441,0.0103627,19.6294,96.5,1000000000.0,0.8,6.176e-08,5.95984e-15,1.18632
0,11222907000000,50129,0.0486345,0.022,20.5615,45.4545,4000000000.0,1.0,1.13636e-08,1.29132e-16,4.0
0,11222908000000,54129,0.0455394,0.00675,21.959,148.148,4000000000.0,1.0,3.7037e-08,1.37174e-15,4.0
0,11222909000000,58129,0.0452442,0.04125,22.1023,24.2424,4000000000.0,1.0,6.06061e-09,3.67309e-17,3.83846
0,11222910000000,60129,0.0441384,0.012,22.656,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,0.732809
0,11222911000000,61129,0.0461647,0.168,21.6616,5.95238,1000000000.0,0.8,3.80952e-09,2.26757e-17,1.43188
0,11222912000000,63129,0.0450823,0.012,22.1817,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,0.872617
0,11222913000000,64129,0.0461258,0.112,21.6799,8.92857,1000000000.0,0.8,5.71429e-09,5.10204e-17,1.12072
0,11222914000000,68129,0.0442396,0.014,22.6042,71.4286,4000000000.0,1.0,1.78571e-08,3.18878e-16,2.3566
0,11222915000000,70129,0.0433202,0.012,23.0839,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,1.31919
0,11222916000000,72129,0.0444481,0.084,22.4981,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.33359
0,11222917000000,76129,0.042428,0.006,23.5693,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.03478
0,11222918000000,78129,0.0434922,0.084,22.9926,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.35074
0,11222919000000,82129,0.0416662,0.006,24.0003,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.05537
0,11222920000000,84129,0.0426726,0.084,23.4343,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.35065
0,11222921000000,88129,0.0407357,0.0,24.5485,0.0,4000000000.0,1.0,0.0,0.0,1.05537
0,11222922000000,89129,0.0406826,0.036,24.5805,27.7778,1000000000.0,0.8,1.77778e-08,4.93827e-16,0.698295
0,11222923000000,91129,0.0415016,0.078,24.0955,12.8205,2000000000.0,0.9,5.19231e-09,3.3284e-17,1.13188
0,11222924000000,95129,0.0398827,0.003,25.0735,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,0.810005
0,11222925000000,96129,0.0413403,0.18,24.1895,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,1.05822
0,11222926000000,100129,0.0398086,0.003,25.1202,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,0.733775
0,11222927000000,101129,0.0411949,0.18,24.2748,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.870394
0,11222928000000,105129,0.0397417,0.003,25.1625,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,0.733775
0,11222929000000,106129,0.0395839,0.023,25.2628,43.4783,1000000000.0,0.8,2.78261e-08,1.20983e-15,0.870394
0,11222930000000,108129,0.0403037,0.0785,24.8116,12.7389,2000000000.0,0.9,5.15924e-09,3.28614e-17,1.45372
0,11222931000000,110129,0.0397897,0.012,25.1321,83.3333,2000000000.0,0.9,3.375e-08,1.40625e-15,1.24083e-05
0,11222932000000,112129,0.0405783,0.084,24.6437,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.28125
0,11222933000000,116129,0.0393872,0.006,25.3889,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.03478
0,11222934000000,118129,0.0401426,0.084,24.9112,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.35074
0,11222935000000,122129,0.0390243,0.006,25.6251,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.05537
0,11222936000000,124129,0.0394589,0.066,25.3428,15.1515,2000000000.0,0.9,6.13636e-09,4.64876e-17,1.35065
0,11222937000000,128129,0.0385081,0.009,25.9686,111.111,4000000000.0,1.0,2.77778e-08,7.71605e-16,1.37615
0,11222938000000,132129,0.0375239,0.006,26.6497,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.55174
0,11222939000000,134129,0.0382169,0.084,26.1664,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.46477
0,11222940000000,138129,0.037284,0.006,26.8212,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.05537
0,11222941000000,140129,0.0379507,0.084,26.3499,11.9048,2000000000.0,0.9,4.82143e-09,2.8699e-17,1.35065
0,11222942000000,144129,0.037064,0.006,26.9803,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.05537
0,11222943000000,146129,0.0372753,0.0525,26.8274,19.0476,2000000000.0,0.9,7.71429e-09,7.34694e-17,1.36145
0,11222944000000,150129,0.0367018,0.01575,27.2466,63.4921,4000000000.0,1.0,1.5873e-08,2.51953e-16,1.05142
0,11222945000000,154129,0.035905,0.006,27.8513,166.667,4000000000.0,1.0,4.16667e-08,1.73611e-15,1.44942
0,11222946000000,155129,0.0367565,0.168,27.2061,5.95238,1000000000.0,0.8,3.80952e-09,2.26757e-17,0.992085
0,11222947000000,159129,0.035908,0.003,27.849,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,0.624605
0,11222948000000,160129,0.0368078,0.18,27.1681,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.870393
0,11222949000000,164129,0.0359839,0.003,27.7902,333.333,4000000000.0,1.0,8.33333e-08,6.94444e-15,0.733775
0,11222950000000,165129,0.036856,0.18,27.1326,5.55556,1000000000.0,0.8,3.55556e-09,1.97531e-17,0.870394
0,11222951000000,169129,0.0359844,0.0,27.7898,0.0,4000000000.0,1.0,0.0,0.0,0.733775
0,11222952000000,170129,0.0358434,0.012,27.8991,83.3333,1000000000.0,0.8,5.33333e-08,4.44444e-15,0.520857
0,11222953000000,174129,0.0371564,0.093,26.9133,10.7527,4000000000.0,1.0,2.68817e-09,7.22627e-18,3.17186
0,11222954000000,176129,0.0373647,0.0555,26.7633,18.018,2000000000.0,0.9,7.2973e-09,6.57414e-17,4.99346
0,11222955000000,178129,0.0394321,0.2215,25.3601,4.51467,2000000000.0,0.9,1.82844e-09,4.1274100000000006e-18,4.3624
0,11222956000000,179129,0.0401833,0.174,24.8859,5.74713,1000000000.0,0.8,3.67816e-09,2.11389e-17,1.59522
0,11222957000000,180129,0.0408374,0.158,24.4874,6.32911,1000000000.0,0.8,4.05063e-09,2.56369e-17,0.391686
0,11222958000000,181129,0.0439797,0.61,22.7378,1.63934,1000000000.0,0.8,1.04918e-09,1.7199700000000001e-18,0.429987
0,11222959000000,182129,0.0445289,0.144,22.4573,6.94444,1000000000.0,0.8,4.44444e-09,3.08642e-17,0.496129
0,11222960000000,183129,0.0452796,0.182,22.085,5.49451,1000000000.0,0.8,3.51648e-09,1.93213e-17,0.326511
0,11222961000000,184129,0.0474559,0.446,21.0722,2.24215,1000000000.0,0.8,1.43498e-09,3.2174400000000004e-18,0.77413
0,11222962000000,185129,0.0478153,0.114,20.9138,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.613969
0,11222963000000,186129,0.0499224,0.44,20.0311,2.27273,1000000000.0,0.8,1.45455e-09,3.3057900000000004e-18,0.166182
0,11222964000000,187129,0.0507564,0.206,19.7019,4.85437,1000000000.0,0.8,3.1068e-09,1.50815e-17,0.421266
0,11222965000000,188129,0.0512733,0.148,19.5033,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.534721
0,11222966000000,189129,0.054291,0.622,18.4193,1.60772,1000000000.0,0.8,1.02894e-09,1.6542400000000001e-18,0.32793
0,11222967000000,190129,0.0546366,0.12,18.3028,8.33333,1000000000.0,0.8,5.33333e-09,4.44444e-17,0.541748
0,11222968000000,191129,0.0551408,0.151,18.1354,6.62252,1000000000.0,0.8,4.23841e-09,2.80689e-17,0.565243
0,11222969000000,192129,0.0574302,0.495,17.4125,2.0202,1000000000.0,0.8,1.29293e-09,2.61198e-18,0.610101
0,11222970000000,193129,0.0578991,0.148,17.2714,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.608068
0,11222971000000,194129,0.0594914,0.367,16.8092,2.7248,1000000000.0,0.8,1.74387e-09,4.75169e-18,0.274117
0,11222972000000,195129,0.0605241,0.261,16.5224,3.83142,1000000000.0,0.8,2.45211e-09,9.395050000000001e-18,0.767465
0,11222973000000,196129,0.0607967,0.114,16.4483,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.63606
0,11222974000000,197129,0.0636132,0.616,15.72,1.62338,1000000000.0,0.8,1.03896e-09,1.6866300000000001e-18,0.135818
0,11222975000000,198129,0.0639482,0.13,15.6376,7.69231,1000000000.0,0.8,4.92308e-09,3.78698e-17,0.473908
0,11222976000000,199129,0.0640841,0.091,15.6045,10.989,1000000000.0,0.8,7.03297e-09,7.72854e-17,0.702273
0,11222977000000,200129,0.066687,0.585,14.9954,1.7094,1000000000.0,0.8,1.09402e-09,1.8701100000000003e-18,0.505576
0,11222978000000,201129,0.0669222,0.114,14.9427,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.570994
0,11222979000000,202129,0.0682485,0.335,14.6523,2.98507,1000000000.0,0.8,1.91045e-09,5.70283e-18,0.277763
0,11222980000000,203129,0.0694436,0.311,14.4002,3.21543,1000000000.0,0.8,2.05788e-09,6.61697e-18,0.49726
0,11222981000000,204129,0.0698284,0.148,14.3208,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.620686
0,11222982000000,205129,0.0721692,0.55,13.8563,1.81818,1000000000.0,0.8,1.16364e-09,2.1157e-18,0.252069
0,11222983000000,206129,0.0723673,0.113,13.8184,8.84956,1000000000.0,0.8,5.66372e-09,5.01214e-17,0.630613
0,11222984000000,207129,0.0724138,0.082,13.8095,12.1951,1000000000.0,0.8,7.80488e-09,9.51814e-17,0.66158
0,11222985000000,208129,0.0751553,0.643,13.3058,1.55521,1000000000.0,0.8,9.95334e-10,1.5479500000000001e-18,0.379401
0,11222986000000,209129,0.0755036,0.148,13.2444,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.759045
0,11222987000000,210129,0.0763864,0.261,13.0913,3.83142,1000000000.0,0.8,2.45211e-09,9.395050000000001e-18,0.430726
0,11222988000000,211129,0.0777629,0.367,12.8596,2.7248,1000000000.0,0.8,1.74387e-09,4.75169e-18,0.754161
0,11222989000000,212129,0.0779337,0.114,12.8314,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.495533
0,11222990000000,213129,0.0799891,0.516,12.5017,1.93798,1000000000.0,0.8,1.24031e-09,2.4037e-18,0.400222
0,11222991000000,214129,0.0802227,0.13,12.4653,7.69231,1000000000.0,0.8,4.92308e-09,3.78698e-17,0.422369
0,11222992000000,215129,0.0805377,0.148,12.4165,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.667053
0,11222993000000,216129,0.0830708,0.628,12.0379,1.59236,1000000000.0,0.8,1.01911e-09,1.62278e-18,0.280291
0,11222994000000,217129,0.0832132,0.114,12.0173,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.334236
0,11222995000000,218129,0.0838907,0.231,11.9203,4.329,1000000000.0,0.8,2.77056e-09,1.19938e-17,0.516057
0,11222996000000,219129,0.0854017,0.415,11.7094,2.40964,1000000000.0,0.8,1.54217e-09,3.7160700000000006e-18,0.624032
0,11222997000000,220129,0.0856861,0.148,11.6705,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.43745
0,11222998000000,221129,0.087302,0.443,11.4545,2.25734,1000000000.0,0.8,1.4447e-09,3.2611600000000003e-18,0.340335
0,11222999000000,223129,0.0873306,0.0905,11.4507,11.0497,2000000000.0,0.9,4.47514e-09,2.47245e-17,0.625564
0,11223000000000,224129,0.0874675,0.118,11.4328,8.47458,1000000000.0,0.8,5.42373e-09,4.59638e-17,0.61265
0,11223001000000,225129,0.0899484,0.646,11.1175,1.54799,1000000000.0,0.8,9.90712e-10,1.5336100000000002e-18,0.241469
0,11223002000000,227129,0.0895614,0.046,11.1655,21.7391,2000000000.0,0.9,8.80435e-09,9.56994e-17,0.377385
0,11223003000000,229129,0.0904076,0.1865,11.061,5.36193,2000000000.0,0.9,2.17158e-09,5.82194e-18,0.512968
0,11223004000000,230129,0.0923265,0.532,10.8311,1.8797,1000000000.0,0.8,1.20301e-09,2.2612900000000003e-18,1.0175
0,11223005000000,232129,0.0921815,0.0755,10.8482,13.245,2000000000.0,0.9,5.36424e-09,3.55248e-17,15.2546
0,11223006000000,233129,0.0922794,0.115,10.8367,8.69565,1000000000.0,0.8,5.56522e-09,4.83932e-17,0.420619
0,11223007000000,234129,0.0944864,0.609,10.5835,1.64204,1000000000.0,0.8,1.0509e-09,1.7256200000000001e-18,0.0749383
0,11223008000000,235129,0.0945651,0.113,10.5747,8.84956,1000000000.0,0.8,5.66372e-09,5.01214e-17,0.408054
0,11223009000000,236129,0.0942747,0.026,10.6073,38.4615,1000000000.0,0.8,2.46154e-08,9.46746e-16,0.415583
0,11223010000000,237129,0.0965297,0.629,10.3595,1.58983,1000000000.0,0.8,1.01749e-09,1.6176300000000002e-18,0.664518
0,11223011000000,238129,0.0966367,0.122,10.348,8.19672,1000000000.0,0.8,5.2459e-09,4.29992e-17,0.118244
0,11223012000000,239129,0.0967888,0.133,10.3318,7.5188,1000000000.0,0.8,4.81203e-09,3.61807e-17,0.134492
0,11223013000000,240129,0.098522,0.513,10.15,1.94932,1000000000.0,0.8,1.24756e-09,2.4319e-18,0.958565
0,11223014000000,241129,0.0987936,0.164,10.1221,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.679488
0,11223015000000,242129,0.0994098,0.248,10.0594,4.03226,1000000000.0,0.8,2.58065e-09,1.04058e-17,0.765123
0,11223016000000,243129,0.100465,0.356,9.9537,2.80899,1000000000.0,0.8,1.79775e-09,5.0498700000000004e-18,0.772392
0,11223017000000,244129,0.100725,0.164,9.92798,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.60636
0,11223018000000,245129,0.101906,0.39,9.81301,2.5641,1000000000.0,0.8,1.64103e-09,4.20776e-18,0.690173
0,11223019000000,246129,0.102361,0.214,9.76935,4.6729,1000000000.0,0.8,2.99065e-09,1.3975e-17,0.744351
0,11223020000000,247129,0.10261,0.164,9.7456,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.612695
0,11223021000000,248129,0.104309,0.524,9.58693,1.9084,1000000000.0,0.8,1.22137e-09,2.33087e-18,0.722783
0,11223022000000,249129,0.104211,0.08,9.59591,12.5,1000000000.0,0.8,8e-09,1e-16,0.73715
0,11223023000000,250129,0.10445,0.164,9.57395,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.746539
0,11223024000000,251129,0.106439,0.604,9.39502,1.65563,1000000000.0,0.8,1.0596e-09,1.75431e-18,0.665194
0,11223025000000,252129,0.106557,0.136,9.38469,7.35294,1000000000.0,0.8,4.70588e-09,3.46021e-17,0.575654
0,11223026000000,253129,0.106246,0.028,9.4121,35.7143,1000000000.0,0.8,2.28571e-08,8.16327e-16,0.911416
0,11223027000000,254129,0.108205,0.604,9.24173,1.65563,1000000000.0,0.8,1.0596e-09,1.75431e-18,0.623491
0,11223028000000,255129,0.108424,0.164,9.22309,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.730638
0,11223029000000,256129,0.108707,0.181,9.19904,5.52486,1000000000.0,0.8,3.53591e-09,1.95354e-17,0.718538
0,11223030000000,257129,0.109929,0.423,9.09676,2.36407,1000000000.0,0.8,1.513e-09,3.5768400000000006e-18,1.28691
0,11223031000000,258129,0.110139,0.164,9.07946,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.596685
0,11223032000000,259129,0.110956,0.322,9.01256,3.10559,1000000000.0,0.8,1.98758e-09,6.1726e-18,0.676475
0,11223033000000,260129,0.111614,0.282,8.95946,3.5461,1000000000.0,0.8,2.2695e-09,8.04788e-18,0.975317
0,11223034000000,261129,0.111814,0.164,8.94339,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.565762
0,11223035000000,262129,0.113131,0.457,8.83929,2.18818,1000000000.0,0.8,1.40044e-09,3.06441e-18,0.655467
0,11223036000000,263129,0.11326,0.147,8.82924,6.80272,1000000000.0,0.8,4.35374e-09,2.96173e-17,0.855147
0,11223037000000,264129,0.113452,0.164,8.81429,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.69746
0,11223038000000,265129,0.115231,0.585,8.67824,1.7094,1000000000.0,0.8,1.09402e-09,1.8701100000000003e-18,0.647482
0,11223039000000,266129,0.115042,0.065,8.69248,15.3846,1000000000.0,0.8,9.84615e-09,1.51479e-16,0.792308
0,11223040000000,267129,0.115053,0.118,8.69164,8.47458,1000000000.0,0.8,5.42373e-09,4.59638e-17,0.278206
0,11223041000000,268129,0.116877,0.604,8.55603,1.65563,1000000000.0,0.8,1.0596e-09,1.75431e-18,0.76609
0,11223042000000,269129,0.117052,0.164,8.54324,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.455073
0,11223043000000,270129,0.116933,0.085,8.5519,11.7647,1000000000.0,0.8,7.52941e-09,8.85813e-17,0.660936
0,11223044000000,271129,0.118416,0.519,8.44481,1.92678,1000000000.0,0.8,1.23314e-09,2.37599e-18,0.823119
0,11223045000000,272129,0.118583,0.164,8.43288,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.514453
0,11223046000000,273129,0.119083,0.255,8.39751,3.92157,1000000000.0,0.8,2.5098e-09,9.84237e-18,0.649925
0,11223047000000,274129,0.119922,0.349,8.33878,2.86533,1000000000.0,0.8,1.83381e-09,5.254470000000001e-18,0.905884
0,11223048000000,275129,0.120082,0.164,8.32765,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.275572
0,11223049000000,276129,0.121088,0.398,8.25843,2.51256,1000000000.0,0.8,1.60804e-09,4.0403e-18,1.04158
0,11223050000000,277129,0.121395,0.206,8.23759,4.85437,1000000000.0,0.8,3.1068e-09,1.50815e-17,0.904103
0,11223051000000,278129,0.121548,0.164,8.22721,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.258322
0,11223052000000,279129,0.123029,0.535,8.12816,1.86916,1000000000.0,0.8,1.19626e-09,2.236e-18,0.892637
0,11223053000000,280129,0.122836,0.069,8.14092,14.4928,1000000000.0,0.8,9.27536e-09,1.34426e-16,0.852192
0,11223054000000,281129,0.122983,0.164,8.13123,6.09756,1000000000.0,0.8,3.90244e-09,2.37954e-17,0.334077
0,11223055000000,282129,0.124688,0.604,8.02004,1.65563,1000000000.0,0.8,1.0596e-09,1.75431e-18,0.874907
0,11223056000000,283129,0.124766,0.147,8.01498,6.80272,1000000000.0,0.8,4.35374e-09,2.96173e-17,0.284972
0,11223057000000,284129,0.124426,0.028,8.03691,35.7143,1000000000.0,0.8,2.28571e-08,8.16327e-16,1.27873
0,11223058000000,285129,0.126378,0.681,7.91278,1.46843,1000000000.0,0.8,9.39794e-10,1.38002e-18,1.40788
0,11223059000000,286129,0.126957,0.292,7.8767,3.42466,1000000000.0,0.8,2.19178e-09,7.5061e-18,0.417961
0,11223060000000,287129,0.126915,0.115,7.87928,8.69565,1000000000.0,0.8,5.56522e-09,4.83932e-17,0.521621
0,11223061000000,288129,0.127905,0.412,7.81833,2.42718,1000000000.0,0.8,1.5534e-09,3.77038e-18,0.28832
0,11223062000000,289129,0.128143,0.197,7.80375,5.07614,1000000000.0,0.8,3.24873e-09,1.6491e-17,0.129682
0,11223063000000,290129,0.128212,0.148,7.79959,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.61193
0,11223064000000,291129,0.129918,0.625,7.69714,1.6,1000000000.0,0.8,1.024e-09,1.6384e-18,0.402506
0,11223065000000,292129,0.129874,0.117,7.69976,8.54701,1000000000.0,0.8,5.47009e-09,4.67529e-17,0.279615
0,11223066000000,293129,0.129984,0.162,7.69327,6.17284,1000000000.0,0.8,3.95062e-09,2.43865e-17,0.393826
0,11223067000000,294129,0.131187,0.484,7.62269,2.06612,1000000000.0,0.8,1.32231e-09,2.7320500000000004e-18,0.76637
0,11223068000000,295129,0.131244,0.148,7.61938,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.300651
0,11223069000000,296129,0.132071,0.376,7.5717,2.65957,1000000000.0,0.8,1.70213e-09,4.526940000000001e-18,0.384985
0,11223070000000,297129,0.132474,0.252,7.54863,3.96825,1000000000.0,0.8,2.53968e-09,1.00781e-17,0.843351
0,11223071000000,298129,0.132412,0.114,7.55216,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.24089
0,11223072000000,299129,0.134046,0.621,7.46013,1.61031,1000000000.0,0.8,1.0306e-09,1.6595700000000002e-18,0.535749
0,11223073000000,300129,0.134056,0.137,7.45959,7.29927,1000000000.0,0.8,4.67153e-09,3.40988e-17,0.688757
0,11223074000000,301129,0.133899,0.087,7.46829,11.4943,1000000000.0,0.8,7.35632e-09,8.45554e-17,0.581713
0,11223075000000,302129,0.135366,0.577,7.38738,1.7331,1000000000.0,0.8,1.10919e-09,1.92233e-18,0.649507
0,11223076000000,303129,0.135296,0.114,7.39123,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.461445
0,11223077000000,304129,0.135982,0.344,7.35393,2.90698,1000000000.0,0.8,1.86047e-09,5.408330000000001e-18,0.222501
0,11223078000000,305129,0.136526,0.302,7.32462,3.31126,1000000000.0,0.8,2.11921e-09,7.01724e-18,0.858978
0,11223079000000,306129,0.136563,0.148,7.32261,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.429916
0,11223080000000,307129,0.137936,0.558,7.24976,1.79211,1000000000.0,0.8,1.14695e-09,2.0554700000000004e-18,0.270159
0,11223081000000,308129,0.137874,0.119,7.253,8.40336,1000000000.0,0.8,5.37815e-09,4.51945e-17,0.873297
0,11223082000000,309129,0.137677,0.077,7.26337,12.987,1000000000.0,0.8,8.31169e-09,1.07944e-16,0.412424
0,11223083000000,310129,0.139278,0.634,7.17991,1.57729,1000000000.0,0.8,1.00946e-09,1.5922100000000002e-18,0.364892
0,11223084000000,311129,0.139306,0.148,7.17846,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.340951
0,11223085000000,312129,0.139721,0.269,7.15712,3.71747,1000000000.0,0.8,2.37918e-09,8.844540000000001e-18,0.26806
0,11223086000000,313129,0.140421,0.359,7.12142,2.78552,1000000000.0,0.8,1.78273e-09,4.9658200000000004e-18,0.871447
0,11223087000000,314129,0.140337,0.114,7.12569,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.273769
0,11223088000000,315129,0.141561,0.526,7.06409,1.90114,1000000000.0,0.8,1.21673e-09,2.31317e-18,0.226154
0,11223089000000,316129,0.141493,0.12,7.06749,8.33333,1000000000.0,0.8,5.33333e-09,4.44444e-17,0.861161
0,11223090000000,317129,0.141513,0.148,7.06647,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.283312
0,11223091000000,318129,0.143043,0.628,6.99092,1.59236,1000000000.0,0.8,1.01911e-09,1.62278e-18,0.455219
0,11223092000000,319129,0.142952,0.114,6.99537,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.328878
0,11223093000000,320129,0.143258,0.241,6.98042,4.14938,1000000000.0,0.8,2.6556e-09,1.10191e-17,0.260765
0,11223094000000,321129,0.144073,0.405,6.94093,2.46914,1000000000.0,0.8,1.58025e-09,3.90184e-18,0.836596
0,11223095000000,322129,0.144085,0.148,6.94034,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.464324
0,11223096000000,323129,0.145041,0.453,6.8946,2.20751,1000000000.0,0.8,1.4128e-09,3.1187700000000003e-18,0.244076
0,11223097000000,324129,0.145134,0.175,6.8902,5.71429,1000000000.0,0.8,3.65714e-09,2.0898e-17,0.907401
0,11223098000000,325129,0.145038,0.114,6.89475,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.291213
0,11223099000000,326129,0.146574,0.646,6.8225,1.54799,1000000000.0,0.8,9.90712e-10,1.5336100000000002e-18,0.196167
0,11223100000000,327129,0.146578,0.148,6.82229,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.481037
0,11223101000000,328129,0.146595,0.152,6.82153,6.57895,1000000000.0,0.8,4.21053e-09,2.77008e-17,0.344353
0,11223102000000,329129,0.147596,0.476,6.77527,2.10084,1000000000.0,0.8,1.34454e-09,2.8246600000000003e-18,0.925579
0,11223103000000,330129,0.147494,0.114,6.77994,8.77193,1000000000.0,0.8,5.61404e-09,4.92459e-17,0.227208
0,11223104000000,331129,0.148317,0.42,6.74232,2.38095,1000000000.0,0.8,1.52381e-09,3.62812e-18,0.220209
0,11223105000000,332129,0.148551,0.226,6.73171,4.42478,1000000000.0,0.8,2.83186e-09,1.25303e-17,0.774674
0,11223106000000,333129,0.148549,0.148,6.73178,6.75676,1000000000.0,0.8,4.32432e-09,2.92184e-17,0.604977
0,11223107000000,334129,0.149936,0.612,6.66951,1.63399,1000000000.0,0.8,1.04575e-09,1.7087400000000001e-18,0.32341
0,11223108000000,335129,0.149874,0.129,6.67229,7.75194,1000000000.0,0.8,4.96124e-09,3.84592e-17,0.496491
0,11223109000000,336129,0.149788,0.121,6.67611,8.26446,1000000000.0,0.8,5.28926e-09,4.37129e-17,0.388656
0,11223110000000,337000,0.151009,0.622273,6.62213,1.60701,1000000000.0,0.8,1.02849e-09,1.65279e-18,0.942856
0,11223111000000,337000,0.151009,,6.62213,0.0,1000000000.0,0.8,0.0,0.0,0.0
0,11223112000000,337000,0.151009,,6.62213,0.0,1000000000.0,0.8,0.0,0.0,0.0
0,11223113000000,337000,0.151009,,6.62213,0.0,1000000000.0,0.8,0.0,0.0,0.0
0,11223114000000,337000,0.151009,,6.62213,0.0,1000000000.0,0.8,0.0,0.0,0.0
0,11223115000000,337000,0.151009,,6.62213,0.0,1000000000.0,0.8,0.0,0.0,0.0
1,10205500000000,15545,0.0737858,0.0737858,13.5527,13.5527,4000000000.0,1.0,3.38819e-09,1.14798e-17,0.0
1,10205501000000,19545,0.091123,0.1585,10.9742,6.30915,4000000000.0,1.0,1.57729e-09,2.4878300000000003e-18,4.0
1,10205502000000,21545,0.0834068,0.008,11.9894,125.0,2000000000.0,0.9,5.0625e-08,3.16406e-15,0.98
1,11206193000000,40336,0.0587069,0.0303869,17.0338,32.9089,4000000000.0,1.0,8.22723e-09,6.76874e-17,0.547824
1,11206194000000,42336,0.0559335,0.0,17.8784,0.0,2000000000.0,0.9,0.0,0.0,1.01646
1,11206195000000,43336,0.0546428,0.0,18.3007,0.0,1000000000.0,0.8,0.0,0.0,0.237654
1,11222906000000,45565,0.0525403,0.0116644,19.033,85.7308,1000000000.0,0.8,5.48677e-08,4.70385e-15,0.581296
