CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
9,0,12132263800000,255200,0.0802508,12.4609,0,0,0,4000000000,0,0,1
9,0,12132263900000,255600,0.0801252,12.4805,0,0,0,4000000000,0,0,1
9,0,12132264000000,256000,0.08,12.5,0,0,0,4000000000,0,0,1
9,0,12132264100000,256400,0.0798752,12.5195,0,0,0,4000000000,0,0,1
9,0,12132264200000,256800,0.0797508,12.5391,0,0,0,4000000000,0,0,1
9,0,12132264300000,257200,0.0796267,12.5586,0,0,0,4000000000,0,0,1
9,0,12132264400000,257600,0.0795031,12.5781,0,0,0,4000000000,0,0,1
9,0,12132264500000,258000,0.0794535,12.586,21.0526,9.025e+06,1.9e+08,4000000000,0.0475,4.75,1
9,0,12132264600000,258400,0.0798762,12.5194,2.83688,4.97025e+08,1.41e+09,4000000000,0.3525,35.25,1
9,0,12132264700000,258800,0.0797527,12.5388,0,0,0,4000000000,0,0,1
9,0,12132264800000,259200,0.0796296,12.5581,0,0,0,4000000000,0,0,1
9,0,12132264900000,259600,0.0795069,12.5775,0,0,0,4000000000,0,0,1
9,0,12132265000000,260000,0.0793846,12.5969,0,0,0,4000000000,0,0,1
9,0,12132265100000,260400,0.0792627,12.6163,0,0,0,4000000000,0,0,1
9,0,12132265200000,260800,0.0791411,12.6357,0,0,0,4000000000,0,0,1
9,0,12132265300000,261200,0.0790199,12.655,0,0,0,4000000000,0,0,1
9,0,12132265400000,261600,0.0788991,12.6744,0,0,0,4000000000,0,0,1
9,0,12132265500000,262000,0.0787786,12.6938,0,0,0,4000000000,0,0,1
9,0,12132265600000,262400,0.0791616,12.6324,3.0303,4.356e+08,1.32e+09,4000000000,0.33,33,1
9,0,12132265700000,262800,0.0796613,12.5531,2.45399,6.64225e+08,1.63e+09,4000000000,0.4075,40.75,1
9,0,12132265800000,263200,0.0800988,12.4846,2.72109,5.40225e+08,1.47e+09,4000000000,0.3675,36.75,1
9,0,12132265900000,263600,0.0805766,12.4105,2.53165,6.241e+08,1.58e+09,4000000000,0.395,39.5,1
9,0,12132266000000,264000,0.0804545,12.4294,0,0,0,4000000000,0,0,1
9,0,12132266100000,264400,0.0803328,12.4482,0,0,0,4000000000,0,0,1
9,0,12132266200000,264800,0.0802115,12.467,0,0,0,4000000000,0,0,1
9,0,12132266300000,265200,0.0800905,12.4859,0,0,0,4000000000,0,0,1
9,0,12132266400000,265600,0.0799699,12.5047,0,0,0,4000000000,0,0,1
9,0,12132266500000,266000,0.0798496,12.5235,0,0,0,4000000000,0,0,1
9,0,12132266600000,266400,0.0797297,12.5424,0,0,0,4000000000,0,0,1
9,0,12132266700000,266800,0.0796102,12.5612,0,0,0,4000000000,0,0,1
9,0,12132266800000,267200,0.079491,12.58,0,0,0,4000000000,0,0,1
9,0,12132266900000,267600,0.0799552,12.507,2.5641,6.084e+08,1.56e+09,4000000000,0.39,39,1
