CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
21,1,12159915900000,16600,0.0806627,12.3973,2.66667,2.53125e+08,6.75e+08,2000000000,0.375,37.5,0.9
21,2,12159916000000,16700,0.080479,12.4256,20,2e+06,4e+07,1000000000,0.05,5,0.8
21,2,12159916100000,16800,0.08,12.5,0,0,0,1000000000,0,0,0.8
21,2,12159916200000,16900,0.0795266,12.5744,0,0,0,1000000000,0,0,0.8
21,2,12159916300000,17000,0.0790588,12.6488,0,0,0,1000000000,0,0,0.8
21,2,12159916400000,17100,0.0785965,12.7232,0,0,0,1000000000,0,0,0.8
21,2,12159916500000,17200,0.0781395,12.7976,0,0,0,1000000000,0,0,0.8
21,2,12159916600000,17300,0.0776879,12.872,0,0,0,1000000000,0,0,0.8
21,2,12159916700000,17400,0.0772414,12.9464,0,0,0,1000000000,0,0,0.8
21,2,12159916800000,17500,0.0768,13.0208,0,0,0,1000000000,0,0,0.8
21,2,12159916900000,17600,0.0763636,13.0952,0,0,0,1000000000,0,0,0.8
21,2,12159917000000,17700,0.0767232,13.0339,7.14286,1.568e+07,1.12e+08,1000000000,0.14,14,0.8
21,2,12159917100000,17800,0.0775281,12.8986,4.54545,3.872e+07,1.76e+08,1000000000,0.22,22,0.8
21,2,12159917200000,17900,0.077095,12.971,0,0,0,1000000000,0,0,0.8
21,2,12159917300000,18000,0.0766667,13.0435,0,0,0,1000000000,0,0,0.8
21,2,12159917400000,18100,0.0762431,13.1159,0,0,0,1000000000,0,0,0.8
21,2,12159917500000,18200,0.0758242,13.1884,0,0,0,1000000000,0,0,0.8
21,2,12159917600000,18300,0.0754098,13.2609,0,0,0,1000000000,0,0,0.8
21,2,12159917700000,18400,0.075,13.3333,0,0,0,1000000000,0,0,0.8
21,2,12159917800000,18500,0.0745946,13.4058,0,0,0,1000000000,0,0,0.8
21,2,12159917900000,18600,0.0741935,13.4783,0,0,0,1000000000,0,0,0.8
21,2,12159918000000,18700,0.0737968,13.5507,0,0,0,1000000000,0,0,0.8
21,2,12159918100000,18800,0.0746277,13.3999,4.34783,4.232e+07,1.84e+08,1000000000,0.23,23,0.8
21,1,12159918200000,19000,0.0781579,12.7946,2.43902,3.0258e+08,7.38e+08,2000000000,0.41,41,0.9
21,2,12159918300000,19100,0.0804188,12.4349,1.96078,2.0808e+08,4.08e+08,1000000000,0.51,51,0.8
21,2,12159918400000,19200,0.08,12.5,0,0,0,1000000000,0,0,0.8
21,2,12159918500000,19300,0.0795855,12.5651,0,0,0,1000000000,0,0,0.8
21,2,12159918600000,19400,0.0791753,12.6302,0,0,0,1000000000,0,0,0.8
21,2,12159918700000,19500,0.0787692,12.6953,0,0,0,1000000000,0,0,0.8
21,2,12159918800000,19600,0.0783673,12.7604,0,0,0,1000000000,0,0,0.8
21,2,12159918900000,19700,0.0779695,12.8255,0,0,0,1000000000,0,0,0.8
21,2,12159919000000,19800,0.0775758,12.8906,0,0,0,1000000000,0,0,0.8
21,2,12159919100000,19900,0.0771859,12.9557,0,0,0,1000000000,0,0,0.8
21,2,12159919200000,20000,0.0768,13.0208,0,0,0,1000000000,0,0,0.8
21,2,12159919300000,20100,0.078209,12.7863,2.77778,1.0368e+08,2.88e+08,1000000000,0.36,36,0.8
21,2,12159919400000,20200,0.0778218,12.8499,0,0,0,1000000000,0,0,0.8
21,2,12159919500000,20300,0.0774384,12.9135,0,0,0,1000000000,0,0,0.8
21,2,12159919600000,20400,0.0770588,12.9771,0,0,0,1000000000,0,0,0.8
21,2,12159919700000,20500,0.0766829,13.0407,0,0,0,1000000000,0,0,0.8
21,2,12159919800000,20600,0.0763107,13.1043,0,0,0,1000000000,0,0,0.8
21,2,12159919900000,20700,0.075942,13.1679,0,0,0,1000000000,0,0,0.8
21,2,12159920000000,20800,0.0755769,13.2316,0,0,0,1000000000,0,0,0.8
21,2,12159920100000,20900,0.0752153,13.2952,0,0,0,1000000000,0,0,0.8
21,2,12159920200000,21000,0.0748571,13.3588,0,0,0,1000000000,0,0,0.8
